Product,Year,Quarter,Value,ProcessedTimestamp,filename
Feedstocks,2000,1st quarter,1347.34,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2000,1st quarter,657.68,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2000,2nd quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2000,2nd quarter,1641.81,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2000,2nd quarter,670.53,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2000,3rd quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2000,3rd quarter,1366.89,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2000,3rd quarter,696.45,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2000,4th quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2000,4th quarter,1162.57,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2000,4th quarter,811.16,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2001,1st quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2001,1st quarter,847.14,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2001,1st quarter,721.75,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2001,2nd quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2001,2nd quarter,934.99,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2001,2nd quarter,658.39,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2001,3rd quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2001,3rd quarter,1497.28,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2001,3rd quarter,503.44,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2001,4th quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2001,4th quarter,1279.76,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2001,4th quarter,605.42,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2002,1st quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2002,1st quarter,856.31,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2002,1st quarter,390.56,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2002,2nd quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2002,2nd quarter,1299.87,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2002,2nd quarter,579.3,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2002,3rd quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2002,3rd quarter,1573.99,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2002,3rd quarter,613.37,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2002,4th quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2002,4th quarter,1196.22,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2002,4th quarter,532.38,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2003,1st quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2003,1st quarter,1357.49,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2003,1st quarter,560.88,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2003,2nd quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2003,2nd quarter,1603.25,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2003,2nd quarter,629.33,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2003,3rd quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2003,3rd quarter,1352.22,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2003,3rd quarter,687.73,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2003,4th quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2003,4th quarter,1275.45,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2003,4th quarter,493.63,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2004,1st quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2004,1st quarter,1606.35,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2004,1st quarter,384.51,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2004,2nd quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2004,2nd quarter,1601.52,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2004,2nd quarter,231.53,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2004,3rd quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2004,3rd quarter,1994.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2004,3rd quarter,281.57,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2004,4th quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2004,4th quarter,1456.84,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2004,4th quarter,193.56,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2005,1st quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2005,1st quarter,1225.16,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2005,1st quarter,507.73,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2005,2nd quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2005,2nd quarter,1900.23,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2005,2nd quarter,306.35,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2005,3rd quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2005,3rd quarter,1895.79,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2005,3rd quarter,504.27,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2005,4th quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2005,4th quarter,1653.46,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2005,4th quarter,673.46,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2006,1st quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2006,1st quarter,1772.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2006,1st quarter,576.01,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2006,2nd quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2006,2nd quarter,2153.24,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2006,2nd quarter,823.66,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2006,3rd quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2006,3rd quarter,1757.46,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2006,3rd quarter,579.6,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2006,4th quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2006,4th quarter,2314.08,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2006,4th quarter,663.92,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2007,1st quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2007,1st quarter,1546.22,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2007,1st quarter,784.31,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2007,2nd quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2007,2nd quarter,2169.94,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2007,2nd quarter,704.04,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2007,3rd quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2007,3rd quarter,2126.78,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2007,3rd quarter,778.94,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2007,4th quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2007,4th quarter,1363.19,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2007,4th quarter,1019.44,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2008,1st quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2008,1st quarter,2205.44,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2008,1st quarter,855.83,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2008,2nd quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2008,2nd quarter,2075.7,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2008,2nd quarter,841.31,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2008,3rd quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2008,3rd quarter,1968.18,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2008,3rd quarter,1122.9,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2008,4th quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2008,4th quarter,1676.62,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2008,4th quarter,1037.91,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2009,1st quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2009,1st quarter,1746.52,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2009,1st quarter,736.45,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2009,2nd quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2009,2nd quarter,1674.84,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2009,2nd quarter,597.18,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2009,3rd quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2009,3rd quarter,1956.59,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2009,3rd quarter,1101.82,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2009,4th quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2009,4th quarter,1392.92,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2009,4th quarter,1205.63,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2010,1st quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2010,1st quarter,1362.91,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2010,1st quarter,699.58,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2010,2nd quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2010,2nd quarter,1647.42,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2010,2nd quarter,823.06,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2010,3rd quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2010,3rd quarter,1612.41,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2010,3rd quarter,702.68,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2010,4th quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2010,4th quarter,2010.43,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2010,4th quarter,731.69,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2011,1st quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2011,1st quarter,1978.07,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2011,1st quarter,962.51,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2011,2nd quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2011,2nd quarter,1692.07,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2011,2nd quarter,943.17,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2011,3rd quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2011,3rd quarter,1998.26,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2011,3rd quarter,1071.13,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2011,4th quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2011,4th quarter,1470.23,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2011,4th quarter,931.48,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2012,1st quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2012,1st quarter,1485.04,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2012,1st quarter,331.85,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2012,2nd quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2012,2nd quarter,1574.44,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2012,2nd quarter,237.11,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2012,3rd quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2012,3rd quarter,1255.43,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2012,3rd quarter,343.67,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2012,4th quarter,0.0,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2012,4th quarter,820.52,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2012,4th quarter,207.29,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2013,1st quarter,117.65,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2013,1st quarter,1630.41,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2013,1st quarter,395.98,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2013,2nd quarter,99.25,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2013,2nd quarter,1571.38,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2013,2nd quarter,362.38,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2013,3rd quarter,110.59,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2013,3rd quarter,1612.5,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2013,3rd quarter,423.93,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2013,4th quarter,126.92,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2013,4th quarter,1682.56,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2013,4th quarter,253.22,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2014,1st quarter,111.71,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2014,1st quarter,1399.08,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2014,1st quarter,220.71,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2014,2nd quarter,79.44,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2014,2nd quarter,1141.69,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2014,2nd quarter,282.27,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2014,3rd quarter,101.14,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2014,3rd quarter,1132.99,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2014,3rd quarter,272.63,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2014,4th quarter,107.54,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2014,4th quarter,1073.64,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2014,4th quarter,283.95,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2015,1st quarter,95.92,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2015,1st quarter,1084.61,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2015,1st quarter,484.11,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2015,2nd quarter,88.35,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2015,2nd quarter,1103.74,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2015,2nd quarter,462.84,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2015,3rd quarter,112.14,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2015,3rd quarter,1583.2,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2015,3rd quarter,629.6,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2015,4th quarter,113.97,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2015,4th quarter,1546.64,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2015,4th quarter,313.06,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2016,1st quarter,116.17,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2016,1st quarter,1637.65,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2016,1st quarter,630.12,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2016,2nd quarter,105.07,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2016,2nd quarter,1673.92,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2016,2nd quarter,432.62,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2016,3rd quarter,99.99,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2016,3rd quarter,1654.44,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2016,3rd quarter,293.74,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2016,4th quarter,106.25,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2016,4th quarter,1417.25,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2016,4th quarter,252.73,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2017,1st quarter,115.72,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2017,1st quarter,1486.74,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2017,1st quarter,353.36,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2017,2nd quarter,103.29,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2017,2nd quarter,1983.31,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2017,2nd quarter,325.39,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2017,3rd quarter,100.38,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2017,3rd quarter,1605.37,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2017,3rd quarter,440.93,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2017,4th quarter,99.58,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2017,4th quarter,1591.8,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2017,4th quarter,336.42,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2018,1st quarter,100.1,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2018,1st quarter,1613.62,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2018,1st quarter,242.09,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2018,2nd quarter,98.77,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2018,2nd quarter,1556.13,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2018,2nd quarter,475.6,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2018,3rd quarter,98.75,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2018,3rd quarter,1830.51,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2018,3rd quarter,446.75,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2018,4th quarter,65.57,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2018,4th quarter,1617.41,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2018,4th quarter,761.35,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2019,1st quarter,103.25,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2019,1st quarter,1627.54,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2019,1st quarter,326.7,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2019,2nd quarter,70.85,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2019,2nd quarter,1522.23,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2019,2nd quarter,544.49,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2019,3rd quarter,100.22,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2019,3rd quarter,1566.51,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2019,3rd quarter,678.19,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2019,4th quarter,93.49,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2019,4th quarter,1219.27,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2019,4th quarter,547.36,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2020,1st quarter,118.39,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2020,1st quarter,494.67,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2020,1st quarter,649.14,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2020,2nd quarter,76.27,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2020,2nd quarter,505.05,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2020,2nd quarter,487.08,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2020,3rd quarter,68.46,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2020,3rd quarter,749.35,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2020,3rd quarter,237.02,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2020,4th quarter,113.12,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2020,4th quarter,859.13,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2020,4th quarter,195.5,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2021,1st quarter,85.53,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2021,1st quarter,732.34,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2021,1st quarter,305.72,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2021,2nd quarter,75.08,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2021,2nd quarter,1018.29,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2021,2nd quarter,541.94,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2021,3rd quarter,68.45,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2021,3rd quarter,925.24,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2021,3rd quarter,363.44,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2021,4th quarter,69.69,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2021,4th quarter,994.71,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2021,4th quarter,585.18,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2022,1st quarter,73.69,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2022,1st quarter,1039.81,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2022,1st quarter,480.17,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2022,2nd quarter,67.41,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2022,2nd quarter,864.37,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2022,2nd quarter,409.78,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
